plate_number,well_row,well_column,marker_symbol,mgi_gene_id,entrez_id,gene_product
52,F,21,Elane,MGI:2679229,50701,"elastase, neutrophil expressed"
52,F,23,Elane,MGI:2679229,50701,"elastase, neutrophil expressed"
52,H,1,Endov,MGI:2444688,338371,endonuclease V
52,H,3,Endov,MGI:2444688,338371,endonuclease V
52,H,5,Epx,MGI:107569,13861,eosinophil peroxidase
52,H,7,Epx,MGI:107569,13861,eosinophil peroxidase
52,H,9,Etnk2,MGI:2443760,214253,ethanolamine kinase 2
52,H,11,Etnk2,MGI:2443760,214253,ethanolamine kinase 2
52,H,13,Fabp6,MGI:96565,16204,fatty acid binding protein 6
52,H,15,Fabp6,MGI:96565,16204,fatty acid binding protein 6
52,H,17,Fam159b,MGI:1925053,77803,shisa like 2B
52,H,19,Fam159b,MGI:1925053,77803,shisa like 2B
52,H,21,Fam203a,MGI:1930628,59053,HGH1 homolog
52,H,23,Fam203a,MGI:1930628,59053,HGH1 homolog
52,J,1,Fam50b,MGI:1351640,108161,"family with sequence similarity 50, member B"
52,J,3,Fam50b,MGI:1351640,108161,"family with sequence similarity 50, member B"
52,J,5,Farp2,MGI:2385126,227377,"FERM, RhoGEF and pleckstrin domain protein 2"
52,J,7,Farp2,MGI:2385126,227377,"FERM, RhoGEF and pleckstrin domain protein 2"
52,J,9,Taar9,MGI:3527454,503558,trace amine-associated receptor 9
52,J,11,Taar9,MGI:3527454,503558,trace amine-associated receptor 9
52,J,13,OMIT,,,
52,J,15,OMIT,,,
52,J,17,Tars2,MGI:1919057,71807,"threonyl-tRNA synthetase 2, mitochondrial (putative)"
52,J,19,Tars2,MGI:1919057,71807,"threonyl-tRNA synthetase 2, mitochondrial (putative)"
52,J,21,Tbx3,MGI:98495,21386,T-box 3
52,J,23,Tbx3,MGI:98495,21386,T-box 3
52,L,1,Tcl1b5,MGI:1351635,27382,"T cell leukemia/lymphoma 1B, 5"
52,L,3,Tcl1b5,MGI:1351635,27382,"T cell leukemia/lymphoma 1B, 5"
52,L,5,Tgtp1,MGI:98734,21822,T cell specific GTPase 1
52,L,7,Tgtp1,MGI:98734,21822,T cell specific GTPase 1
52,L,9,Tifab,MGI:2385852,212937,"TRAF-interacting protein with forkhead-associated domain, family member B"
52,L,11,Tifab,MGI:2385852,212937,"TRAF-interacting protein with forkhead-associated domain, family member B"
52,L,13,Tlr5,MGI:1858171,53791,toll-like receptor 5
52,L,15,Tlr5,MGI:1858171,53791,toll-like receptor 5
52,L,17,Tmem173,MGI:1919762,72512,stimulator of interferon response cGAMP interactor 1
52,L,19,Tmem173,MGI:1919762,72512,stimulator of interferon response cGAMP interactor 1
52,L,21,T,MGI:98472,20997,"brachyury, T-box transcription factor T"
52,L,23,T,MGI:98472,20997,"brachyury, T-box transcription factor T"
52,N,1,Tab1,MGI:1913763,66513,TGF-beta activated kinase 1/MAP3K7 binding protein 1
52,N,3,Tab1,MGI:1913763,66513,TGF-beta activated kinase 1/MAP3K7 binding protein 1
52,N,5,Tbx4,MGI:102556,21387,T-box 4
52,N,7,Tbx4,MGI:102556,21387,T-box 4
52,N,9,Tcp10a,MGI:98541,21461,t-complex protein 10a
52,N,11,Tcp10a,MGI:98541,21461,t-complex protein 10a
52,N,13,Tex30,MGI:1922873,75623,testis expressed 30
52,N,15,Tex30,MGI:1922873,75623,testis expressed 30
52,N,17,Tgtp2,MGI:3710083,100039796,T cell specific GTPase 2
52,N,19,Tgtp2,MGI:3710083,100039796,T cell specific GTPase 2
52,N,21,Tigit,MGI:3642260,100043314,T cell immunoreceptor with Ig and ITIM domains
52,N,23,Tigit,MGI:3642260,100043314,T cell immunoreceptor with Ig and ITIM domains
52,P,1,Tlx3,MGI:1351209,27140,"T cell leukemia, homeobox 3"
52,P,3,Tlx3,MGI:1351209,27140,"T cell leukemia, homeobox 3"
52,P,5,Tmem174,MGI:1915594,68344,transmembrane protein 174
52,P,7,Tmem174,MGI:1915594,68344,transmembrane protein 174
52,P,9,Tax1bp3,MGI:1923531,76281,Tax1 (human T cell leukemia virus type I) binding protein 3
52,P,11,Tax1bp3,MGI:1923531,76281,Tax1 (human T cell leukemia virus type I) binding protein 3
52,P,13,Tbx5,MGI:102541,21388,T-box 5
52,P,15,Tbx5,MGI:102541,21388,T-box 5
52,P,17,OMIT,,,
52,P,19,OMIT,,,
52,P,21,OMIT,,,
52,P,23,OMIT,,,
52,B,2,Olfr541,MGI:3030375,258964,olfactory receptor family 13 subfamily A member 26
52,B,4,Olfr541,MGI:3030375,258964,olfactory receptor family 13 subfamily A member 26
52,B,6,Olfr561,MGI:3030395,259096,olfactory receptor family 51 subfamily F member 5
52,B,8,Olfr561,MGI:3030395,259096,olfactory receptor family 51 subfamily F member 5
52,B,10,Olfr586,MGI:3030420,259115,olfactory receptor family 51 subfamily A member 5
52,B,12,Olfr586,MGI:3030420,259115,olfactory receptor family 51 subfamily A member 5
52,B,14,Olfr608,MGI:3030442,258751,olfactory receptor family 52 subfamily AE member 7
52,B,16,Olfr608,MGI:3030442,258751,olfactory receptor family 52 subfamily AE member 7
52,B,18,Olfr67,MGI:1341911,18368,olfactory receptor family 52 subfamily Z member 1
52,B,20,Olfr67,MGI:1341911,18368,olfactory receptor family 52 subfamily Z member 1
52,B,22,Ovch2,MGI:3045251,244199,ovochymase 2
52,B,24,Ovch2,MGI:3045251,244199,ovochymase 2
52,D,2,Olfr521,MGI:3030355,258353,olfactory receptor family 2 subfamily AT member 1
52,D,4,Olfr521,MGI:3030355,258353,olfactory receptor family 2 subfamily AT member 1
52,D,6,Olfr543,MGI:3030377,257947,olfactory receptor family 55 subfamily B member 3
52,D,8,Olfr543,MGI:3030377,257947,olfactory receptor family 55 subfamily B member 3
52,D,10,Olfr564,MGI:3030398,258356,olfactory receptor family 51 subfamily F member 23
52,D,12,Olfr564,MGI:3030398,258356,olfactory receptor family 51 subfamily F member 23
52,D,14,Olfr589,MGI:3030423,259054,olfactory receptor family 52 subfamily E member 2
52,D,16,Olfr589,MGI:3030423,259054,olfactory receptor family 52 subfamily E member 2
52,D,18,Olfr609,MGI:3030443,259086,olfactory receptor family 51 subfamily AF member 1
52,D,20,Olfr609,MGI:3030443,259086,olfactory receptor family 51 subfamily AF member 1
52,D,22,Olfr629,MGI:3030463,258818,olfactory receptor family 52 subfamily AE member 9
52,D,24,Olfr629,MGI:3030463,258818,olfactory receptor family 52 subfamily AE member 9
52,F,2,Olfr651,MGI:3030485,258809,olfactory receptor family 52 subfamily H member 9
52,F,4,Olfr651,MGI:3030485,258809,olfactory receptor family 52 subfamily H member 9
52,F,6,Olfr670,MGI:3030504,384703,olfactory receptor family 52 subfamily E member 18
52,F,8,Olfr670,MGI:3030504,384703,olfactory receptor family 52 subfamily E member 18
52,F,10,Olfr689,MGI:3030523,258745,olfactory receptor family 56 subfamily B member 35
52,F,12,Olfr689,MGI:3030523,258745,olfactory receptor family 56 subfamily B member 35
52,F,14,Oxtr,MGI:109147,18430,oxytocin receptor
52,F,16,Oxtr,MGI:109147,18430,oxytocin receptor
52,F,18,Olfr503,MGI:3030337,259143,olfactory receptor family 52 subfamily N member 4B
52,F,20,Olfr503,MGI:3030337,259143,olfactory receptor family 52 subfamily N member 4B
52,F,22,Olfr522,MGI:3030356,258954,olfactory receptor family 6 subfamily AE member 1
52,F,24,Olfr522,MGI:3030356,258954,olfactory receptor family 6 subfamily AE member 1
52,H,2,Olfr566,MGI:3030400,258168,olfactory receptor family 51 subfamily F member 1
52,H,4,Olfr566,MGI:3030400,258168,olfactory receptor family 51 subfamily F member 1
52,H,6,Olfr591,MGI:3030425,258139,olfactory receptor family 52 subfamily S member 1B
52,H,8,Olfr591,MGI:3030425,258139,olfactory receptor family 52 subfamily S member 1B
52,H,10,Olfr632,MGI:3030466,259123,olfactory receptor family 51 subfamily AI member 2
52,H,12,Olfr632,MGI:3030466,259123,olfactory receptor family 51 subfamily AI member 2
52,H,14,Olfr653,MGI:3030487,57250,olfactory receptor family 52 subfamily D member 3
52,H,16,Olfr653,MGI:3030487,57250,olfactory receptor family 52 subfamily D member 3
52,H,18,Olfr671,MGI:3030505,257910,olfactory receptor family 52 subfamily E member 8
52,H,20,Olfr671,MGI:3030505,257910,olfactory receptor family 52 subfamily E member 8
52,H,22,Olfr690,MGI:3030524,56860,olfactory receptor family 52 subfamily B member 1
52,H,24,Olfr690,MGI:3030524,56860,olfactory receptor family 52 subfamily B member 1
52,J,2,Olfr504,MGI:3030338,258163,olfactory receptor family 56 subfamily B member 1B
52,J,4,Olfr504,MGI:3030338,258163,olfactory receptor family 56 subfamily B member 1B
52,J,6,Olfr523,MGI:3030357,258511,olfactory receptor family 6 subfamily F member 2
52,J,8,Olfr523,MGI:3030357,258511,olfactory receptor family 6 subfamily F member 2
52,J,10,Olfr568,MGI:3030402,259095,olfactory receptor family 51 subfamily F member 2
52,J,12,Olfr568,MGI:3030402,259095,olfactory receptor family 51 subfamily F member 2
52,J,14,Olfr610,MGI:3030444,259085,olfactory receptor family 51 subfamily AG member 1
52,J,16,Olfr610,MGI:3030444,259085,olfactory receptor family 51 subfamily AG member 1
52,J,18,OMIT,,,
52,J,20,OMIT,,,
52,J,22,Olfr633,MGI:3030467,258351,olfactory receptor family 51 subfamily K member 2
52,J,24,Olfr633,MGI:3030467,258351,olfactory receptor family 51 subfamily K member 2
52,L,2,Olfr654,MGI:3030488,258377,olfactory receptor family 52 subfamily U member 1
52,L,4,Olfr654,MGI:3030488,258377,olfactory receptor family 52 subfamily U member 1
52,L,6,Olfr672,MGI:3030506,258755,olfactory receptor family 52 subfamily E member 15
52,L,8,Olfr672,MGI:3030506,258755,olfactory receptor family 52 subfamily E member 15
52,L,10,Olfr713,MGI:3030547,259036,olfactory receptor family 10 subfamily A member 5
52,L,12,Olfr713,MGI:3030547,259036,olfactory receptor family 10 subfamily A member 5
52,L,14,Pagr1a,MGI:1914528,67278,PAXIP1 associated glutamate rich protein 1A
52,L,16,Pagr1a,MGI:1914528,67278,PAXIP1 associated glutamate rich protein 1A
52,L,18,Olfr506,MGI:3030340,258215,olfactory receptor family 5 subfamily P member 78
52,L,20,Olfr506,MGI:3030340,258215,olfactory receptor family 5 subfamily P member 78
52,L,22,Olfr524,MGI:3030358,258055,olfactory receptor family 6 subfamily B member 13
52,L,24,Olfr524,MGI:3030358,258055,olfactory receptor family 6 subfamily B member 13
52,N,2,Olfr547,MGI:3030381,259083,olfactory receptor family 52 subfamily B member 4
52,N,4,Olfr547,MGI:3030381,259083,olfactory receptor family 52 subfamily B member 4
52,N,6,Olfr569,MGI:3030403,259092,olfactory receptor family 52 subfamily R member 1
52,N,8,Olfr569,MGI:3030403,259092,olfactory receptor family 52 subfamily R member 1
52,N,10,Olfr594,MGI:3030428,258246,olfactory receptor family 52 subfamily E member 3
52,N,12,Olfr594,MGI:3030428,258246,olfactory receptor family 52 subfamily E member 3
52,N,14,Olfr611,MGI:3030445,258722,olfactory receptor family 51 subfamily AA member 5
52,N,16,Olfr611,MGI:3030445,258722,olfactory receptor family 51 subfamily AA member 5
52,N,18,Olfr635,MGI:3030469,259122,olfactory receptor family 51 subfamily Q member 1
52,N,20,Olfr635,MGI:3030469,259122,olfactory receptor family 51 subfamily Q member 1
52,N,22,Olfr655,MGI:3030489,258817,olfactory receptor family 52 subfamily AC member 1
52,N,24,Olfr655,MGI:3030489,258817,olfactory receptor family 52 subfamily AC member 1
52,P,2,Olfr675,MGI:3030509,258147,olfactory receptor family 52 subfamily E member 8B
52,P,4,Olfr675,MGI:3030509,258147,olfactory receptor family 52 subfamily E member 8B
52,P,6,Olfr693,MGI:3030527,258445,olfactory receptor family 2 subfamily AG member 12
52,P,8,Olfr693,MGI:3030527,258445,olfactory receptor family 2 subfamily AG member 12
52,P,10,Olfr714,MGI:3030548,259035,olfactory receptor family 10 subfamily A member 2
52,P,12,Olfr714,MGI:3030548,259035,olfactory receptor family 10 subfamily A member 2
52,P,14,Palb2,MGI:3040695,233826,partner and localizer of BRCA2
52,P,16,Palb2,MGI:3040695,233826,partner and localizer of BRCA2
52,P,18,OMIT,,,
52,P,20,OMIT,,,
52,P,22,OMIT,,,
52,P,24,OMIT,,,
53,A,1,Tcp10b,MGI:98542,21462,t-complex protein 10b
53,A,3,Tcp10b,MGI:98542,21462,t-complex protein 10b
53,A,5,Tefm,MGI:1915800,68550,"transcription elongation factor, mitochondrial"
53,A,7,Tefm,MGI:1915800,68550,"transcription elongation factor, mitochondrial"
53,A,9,Tex33,MGI:1920626,73376,ciliary microtubule inner protein 4
53,A,11,Tex33,MGI:1920626,73376,ciliary microtubule inner protein 4
53,A,13,Tha1,MGI:1919026,71776,threonine aldolase 1
53,A,15,Tha1,MGI:1919026,71776,threonine aldolase 1
53,A,17,Timd2,MGI:2159681,171284,T cell immunoglobulin and mucin domain containing 2
53,A,19,Timd2,MGI:2159681,171284,T cell immunoglobulin and mucin domain containing 2
53,A,21,Tmem182,MGI:1923725,381339,transmembrane protein 182
53,A,23,Tmem182,MGI:1923725,381339,transmembrane protein 182
53,C,1,Tac4,MGI:1931130,93670,tachykinin 4
53,C,3,Tac4,MGI:1931130,93670,tachykinin 4
53,C,5,Tbata,MGI:1923820,65971,"thymus, brain and testes associated"
53,C,7,Tbata,MGI:1923820,65971,"thymus, brain and testes associated"
53,C,9,Tbx6,MGI:102539,21389,T-box 6
53,C,11,Tbx6,MGI:102539,21389,T-box 6
53,C,13,Tex35,MGI:1920685,73435,testis expressed 35
53,C,15,Tex35,MGI:1920685,73435,testis expressed 35
53,C,17,Thap7,MGI:1916259,69009,THAP domain containing 7
53,C,19,Thap7,MGI:1916259,69009,THAP domain containing 7
53,C,21,Timd4,MGI:2445125,276891,T cell immunoglobulin and mucin domain containing 4
53,C,23,Timd4,MGI:2445125,276891,T cell immunoglobulin and mucin domain containing 4
53,E,1,Tm4sf20,MGI:1913511,66261,transmembrane 4 L six family member 20
53,E,3,Tm4sf20,MGI:1913511,66261,transmembrane 4 L six family member 20
53,E,5,Tmem184b,MGI:2445179,223693,transmembrane protein 184b
53,E,7,Tmem184b,MGI:2445179,223693,transmembrane protein 184b
53,E,9,Tbc1d10a,MGI:2144164,103724,"TBC1 domain family, member 10a"
53,E,11,Tbc1d10a,MGI:2144164,103724,"TBC1 domain family, member 10a"
53,E,13,Tbxa2r,MGI:98496,21390,thromboxane A2 receptor
53,E,15,Tbxa2r,MGI:98496,21390,thromboxane A2 receptor
53,E,17,Tcp11,MGI:98544,21463,t-complex protein 11
53,E,19,Tcp11,MGI:98544,21463,t-complex protein 11
53,E,21,Tekt3,MGI:1918312,71062,tektin 3
53,E,23,Tekt3,MGI:1918312,71062,tektin 3
53,G,1,Tfap2a,MGI:104671,21418,"transcription factor AP-2, alpha"
53,G,3,Tfap2a,MGI:104671,21418,"transcription factor AP-2, alpha"
53,G,5,Thbs4,MGI:1101779,21828,thrombospondin 4
53,G,7,Thbs4,MGI:1101779,21828,thrombospondin 4
53,G,9,Timm21,MGI:1920595,67105,translocase of inner mitochondrial membrane 21
53,G,11,Timm21,MGI:1920595,67105,translocase of inner mitochondrial membrane 21
53,G,13,Tm4sf5,MGI:1922854,75604,transmembrane 4 superfamily member 5
53,G,15,Tm4sf5,MGI:1922854,75604,transmembrane 4 superfamily member 5
53,G,17,Tmem194b,MGI:2444113,227094,nuclear envelope integral membrane protein 2
53,G,19,Tmem194b,MGI:2444113,227094,nuclear envelope integral membrane protein 2
53,G,21,Tmem259,MGI:2177957,216157,transmembrane protein 259
53,G,23,Tmem259,MGI:2177957,216157,transmembrane protein 259
53,I,1,Tacr2,MGI:98477,21337,tachykinin receptor 2
53,I,3,Tacr2,MGI:98477,21337,tachykinin receptor 2
53,I,5,Tbc1d22a,MGI:1289265,223754,"TBC1 domain family, member 22a"
53,I,7,Tbc1d22a,MGI:1289265,223754,"TBC1 domain family, member 22a"
53,I,9,Tcp11l2,MGI:2444679,216198,t-complex 11 (mouse) like 2
53,I,11,Tcp11l2,MGI:2444679,216198,t-complex 11 (mouse) like 2
53,I,13,Tekt4,MGI:1919090,71840,tektin 4
53,I,15,Tekt4,MGI:1919090,71840,tektin 4
53,I,17,Tfap2b,MGI:104672,21419,transcription factor AP-2 beta
53,I,19,Tfap2b,MGI:104672,21419,transcription factor AP-2 beta
53,I,21,OMIT,,,
53,I,23,OMIT,,,
53,K,1,Theg,MGI:1338756,21830,sperm microtubule associated protein 2
53,K,3,Theg,MGI:1338756,21830,sperm microtubule associated protein 2
53,K,5,Timm8a2,MGI:3615492,223262,translocase of inner mitochondrial membrane 8A2
53,K,7,Timm8a2,MGI:3615492,223262,translocase of inner mitochondrial membrane 8A2
53,K,9,Tmem26,MGI:2143537,327766,transmembrane protein 26
53,K,11,Tmem26,MGI:2143537,327766,transmembrane protein 26
53,K,13,Taf1c,MGI:109576,21341,"TATA-box binding protein associated factor, RNA polymerase I, C"
53,K,15,Taf1c,MGI:109576,21341,"TATA-box binding protein associated factor, RNA polymerase I, C"
53,K,17,Tcam1,MGI:1923120,75870,testicular cell adhesion molecule 1
53,K,19,Tcam1,MGI:1923120,75870,testicular cell adhesion molecule 1
53,K,21,Tcstv1,MGI:1933437,54382,2 cell stage variable group member 1A
53,K,23,Tcstv1,MGI:1933437,54382,2 cell stage variable group member 1A
53,M,1,Telo2,MGI:1918968,71718,telomere maintenance 2
53,M,3,Telo2,MGI:1918968,71718,telomere maintenance 2
53,M,5,Tfap2d,MGI:2153466,226896,"transcription factor AP-2, delta"
53,M,7,Tfap2d,MGI:2153466,226896,"transcription factor AP-2, delta"
53,M,9,Timmdc1,MGI:1922139,76916,translocase of inner mitochondrial membrane domain containing 1
53,M,11,Timmdc1,MGI:1922139,76916,translocase of inner mitochondrial membrane domain containing 1
53,M,13,Tmc8,MGI:2669037,217356,transmembrane channel-like gene family 8
53,M,15,Tmc8,MGI:2669037,217356,transmembrane channel-like gene family 8
53,M,17,Tmem198b,MGI:1921077,73827,transmembrane protein 198b
53,M,19,Tmem198b,MGI:1921077,73827,transmembrane protein 198b
53,M,21,Tmem260,MGI:2443219,218989,transmembrane protein 260
53,M,23,Tmem260,MGI:2443219,218989,transmembrane protein 260
53,O,1,Tbl3,MGI:2384863,213773,transducin (beta)-like 3
53,O,3,Tbl3,MGI:2384863,213773,transducin (beta)-like 3
53,O,5,Tcap,MGI:1330233,21393,titin-cap
53,O,7,Tcap,MGI:1330233,21393,titin-cap
53,O,9,Tcstv3,MGI:2675349,236219,2 cell stage variable group member 3
53,O,11,Tcstv3,MGI:2675349,236219,2 cell stage variable group member 3
53,O,13,Tfap4,MGI:103239,83383,transcription factor AP4
53,O,15,Tfap4,MGI:103239,83383,transcription factor AP4
53,O,17,OMIT,,,
53,O,19,OMIT,,,
53,O,21,OMIT,,,
53,O,23,OMIT,,,
53,A,2,Olfr514,MGI:3030348,258721,olfactory receptor family 10 subfamily A member 48
53,A,4,Olfr514,MGI:3030348,258721,olfactory receptor family 10 subfamily A member 48
53,A,6,Olfr533,MGI:3030367,258056,olfactory receptor family 12 subfamily J member 4
53,A,8,Olfr533,MGI:3030367,258056,olfactory receptor family 12 subfamily J member 4
53,A,10,Olfr555,MGI:3030389,259107,olfactory receptor family 51 subfamily H member 1
